"reviewer_id","state","city","street","latitude","longitude","rating_count","review_time","review_date","days_since_review","rating_num"
"6078","NY","New York","262 Canal St","40.718514","-74.001168","3196","4 years ago","2021-06-02","1460","3"
"6079","NY","New York","262 Canal St","40.718514","-74.001168","3196","8 years ago","2017-06-03","2920","1"
"6080","NY","New York","262 Canal St","40.718514","-74.001168","3196","6 years ago","2019-06-03","2190","4"
"6081","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","2"
"6082","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","4"
"6083","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a week ago","2025-05-25","7","4"
"6084","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","2"
"6085","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 days ago","2025-05-27","5","1"
"6086","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","3"
"6087","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a week ago","2025-05-25","7","1"
"6088","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","1"
"6089","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","1"
"6090","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","1"
"6091","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 weeks ago","2025-05-11","21","5"
"6092","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","1"
"6093","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 weeks ago","2025-05-11","21","4"
"6094","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6095","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","5"
"6096","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","1"
"6097","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","4"
"6098","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","1"
"6099","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","4"
"6100","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","1"
"6101","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","1"
"6102","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","1"
"6103","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","3"
"6104","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a week ago","2025-05-25","7","3"
"6105","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","4"
"6106","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","3"
"6107","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","4"
"6108","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","5"
"6109","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","1"
"6110","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","5"
"6111","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","3"
"6112","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","5"
"6113","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","5"
"6114","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","1"
"6115","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","2"
"6116","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","5"
"6117","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","4"
"6118","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6119","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 weeks ago","2025-05-11","21","5"
"6120","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","5"
"6121","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","2"
"6122","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","3"
"6123","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","4"
"6124","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","2"
"6125","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 weeks ago","2025-05-11","21","5"
"6126","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","5"
"6127","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","2"
"6128","NY","New York","490 8th Ave","40.752529","-73.992876","3902","9 months ago","2024-09-04","270","5"
"6129","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","4"
"6130","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","1"
"6131","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","2"
"6132","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","1"
"6133","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","1"
"6134","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","1"
"6135","NY","New York","490 8th Ave","40.752529","-73.992876","3902","8 months ago","2024-10-04","240","4"
"6136","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","1"
"6137","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","1"
"6138","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","1"
"6139","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","3"
"6140","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6141","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","1"
"6142","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 weeks ago","2025-05-04","28","3"
"6143","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a week ago","2025-05-25","7","3"
"6144","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","4"
"6145","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","5"
"6146","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","2"
"6147","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6148","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 months ago","2025-02-01","120","5"
"6149","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","2"
"6150","NY","New York","490 8th Ave","40.752529","-73.992876","3902","11 months ago","2024-07-06","330","2"
"6151","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6152","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","1"
"6153","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6154","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6155","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","2"
"6156","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","1"
"6157","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6158","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6159","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","3"
"6160","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","5"
"6161","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6162","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6163","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","3"
"6164","NY","New York","490 8th Ave","40.752529","-73.992876","3902","10 months ago","2024-08-05","300","1"
"6165","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6166","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","1"
"6167","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","4"
"6168","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","5"
"6169","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6170","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","5"
"6171","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","2"
"6172","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","2"
"6173","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6174","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6175","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","5"
"6176","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6177","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","4"
"6178","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6179","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","1"
"6180","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","2"
"6181","NY","New York","490 8th Ave","40.752529","-73.992876","3902","8 months ago","2024-10-04","240","5"
"6182","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","1"
"6183","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6184","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6185","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","4"
"6186","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","5"
"6187","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","1"
"6188","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","2"
"6189","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","5"
"6190","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","2"
"6191","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","3"
"6192","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6193","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6194","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6195","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6196","NY","New York","490 8th Ave","40.752529","-73.992876","3902","9 months ago","2024-09-04","270","5"
"6197","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6198","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6199","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","4"
"6200","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6201","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","4"
"6202","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","2"
"6203","NY","New York","490 8th Ave","40.752529","-73.992876","3902","9 months ago","2024-09-04","270","4"
"6204","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6205","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","1"
"6206","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","1"
"6207","NY","New York","490 8th Ave","40.752529","-73.992876","3902","8 months ago","2024-10-04","240","1"
"6208","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","2"
"6209","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","4"
"6210","NY","New York","490 8th Ave","40.752529","-73.992876","3902","11 months ago","2024-07-06","330","5"
"6211","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","1"
"6212","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","3"
"6213","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","2"
"6214","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6215","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","1"
"6216","NY","New York","490 8th Ave","40.752529","-73.992876","3902","10 months ago","2024-08-05","300","4"
"6217","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6218","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6219","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6220","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6221","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6222","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6223","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","1"
"6224","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","1"
"6225","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6226","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6227","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6228","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","4"
"6229","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","4"
"6230","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6231","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","2"
"6232","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6233","NY","New York","490 8th Ave","40.752529","-73.992876","3902","8 months ago","2024-10-04","240","1"
"6234","NY","New York","490 8th Ave","40.752529","-73.992876","3902","9 months ago","2024-09-04","270","1"
"6235","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6236","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6237","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","4"
"6238","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","3"
"6239","NY","New York","490 8th Ave","40.752529","-73.992876","3902","10 months ago","2024-08-05","300","2"
"6240","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","4"
"6241","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","5"
"6242","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","1"
"6243","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","5"
"6244","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","2"
"6245","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","5"
"6246","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6247","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","4"
"6248","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","4"
"6249","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","5"
"6250","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6251","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6252","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6253","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","4"
"6254","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","4"
"6255","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","5"
"6256","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","5"
"6257","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6258","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6259","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6260","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","2"
"6261","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6262","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","5"
"6263","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 weeks ago","2025-05-18","14","2"
"6264","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6265","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6266","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","1"
"6267","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6268","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6269","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a month ago","2025-05-02","30","5"
"6270","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6271","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6272","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","3"
"6273","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6274","NY","New York","490 8th Ave","40.752529","-73.992876","3902","10 months ago","2024-08-05","300","3"
"6275","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 months ago","2025-04-02","60","3"
"6276","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","2"
"6277","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","4"
"6278","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","3"
"6279","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","5"
"6280","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 months ago","2025-03-03","90","1"
"6281","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6282","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","4"
"6283","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6284","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6285","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6286","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","3"
"6287","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","3"
"6288","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","4"
"6289","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","1"
"6290","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6291","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","1"
"6292","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","3"
"6293","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6294","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","3"
"6295","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","2"
"6296","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","1"
"6297","NY","New York","490 8th Ave","40.752529","-73.992876","3902","11 months ago","2024-07-06","330","5"
"6298","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6299","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 weeks ago","2025-05-11","21","1"
"6300","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","1"
"6301","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 years ago","2018-06-03","2555","1"
"6302","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","2"
"6303","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6304","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","3"
"6305","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6306","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","5"
"6307","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 months ago","2024-12-03","180","5"
"6308","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6309","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","4"
"6310","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6311","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6312","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","5"
"6313","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6314","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","3"
"6315","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6316","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","2"
"6317","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","2"
"6318","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6319","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6320","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 months ago","2025-01-02","150","3"
"6321","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","5"
"6322","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6323","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","3"
"6324","NY","New York","490 8th Ave","40.752529","-73.992876","3902","7 months ago","2024-11-03","210","1"
"6325","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","5"
"6326","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6327","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","5"
"6328","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6329","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","2"
"6330","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","1"
"6331","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","4"
"6332","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6333","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","3"
"6334","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","3"
"6335","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","3"
"6336","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","2"
"6337","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6338","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","1"
"6339","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6340","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","1"
"6341","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","1"
"6342","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6343","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6344","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","3"
"6345","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","3"
"6346","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","5"
"6347","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","5"
"6348","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","1"
"6349","NY","New York","490 8th Ave","40.752529","-73.992876","3902","2 years ago","2023-06-02","730","1"
"6350","NY","New York","490 8th Ave","40.752529","-73.992876","3902","6 years ago","2019-06-03","2190","2"
"6351","NY","New York","490 8th Ave","40.752529","-73.992876","3902","4 years ago","2021-06-02","1460","5"
"6352","NY","New York","490 8th Ave","40.752529","-73.992876","3902","3 years ago","2022-06-02","1095","5"
"6353","NY","New York","490 8th Ave","40.752529","-73.992876","3902","a year ago","2024-06-01","365","4"
"6354","NY","New York","490 8th Ave","40.752529","-73.992876","3902","8 years ago","2017-06-03","2920","1"
"6355","NY","New York","490 8th Ave","40.752529","-73.992876","3902","5 years ago","2020-06-02","1825","2"
